kind,hidden,trial,generation,prince,king,crowned,p10,median,p90,fell,mother,starved,nobles,read,fitness,rivals_crowned
told+recall,32,5,550,70.0,67.0,59.8,20,23,36,30.6,16.2,1077,+13.9,1.7,897.4,5.4
told+recall,32,5,575,62.2,58.2,50.8,17,21,28,38.6,28.4,697,+12.7,3.3,812.5,7.4
told+recall,32,5,599,60.6,57.8,51.0,17,21,30,40.0,30.8,779,+12.2,0.8,796.1,6.9
told+recall,32,6,25,3.0,2.6,2.4,38,70,95,85.4,17.0,1035,-1.7,20.6,50.1,14.6
told+recall,32,6,50,6.4,5.6,4.6,35,51,61,82.2,17.0,787,+0.2,24.4,101.2,13.5
told+recall,32,6,75,42.6,38.8,36.6,25,31,41,49.4,10.6,699,+12.8,4.7,557.2,9.9
told+recall,32,6,100,45.6,41.6,39.8,22,26,33,46.6,29.0,757,+15.9,24.7,612.3,8.4
told+recall,32,6,125,66.4,58.2,53.0,24,32,47,33.0,14.6,891,+9.4,22.1,780.6,6.7
told+recall,32,6,150,44.2,38.8,36.6,28,36,48,43.0,23.8,1342,+11.0,5.4,505.5,9.2
told+recall,32,6,175,64.0,57.6,52.0,18,23,30,37.4,22.6,795,+10.9,10.1,807.2,7.1
told+recall,32,6,200,65.8,58.8,47.2,17,21,25,41.6,27.6,1102,+10.5,5.4,768.1,6.3
told+recall,32,6,225,50.6,47.8,39.2,17,20,27,52.4,39.4,1145,+8.2,2.2,615.0,8.9
told+recall,32,6,250,54.6,48.4,44.0,19,24,31,42.4,23.0,910,+16.2,3.4,683.6,8.1
told+recall,32,6,275,60.2,58.4,52.2,17,21,29,37.0,23.6,799,+11.7,0.9,807.0,6.7
told+recall,32,6,300,52.8,50.4,47.4,16,20,27,42.2,20.2,844,+10.7,8.5,724.9,8.0
told+recall,32,6,325,66.0,61.2,54.2,17,21,28,31.2,11.6,684,+14.6,4.7,859.5,7.2
told+recall,32,6,350,68.0,55.6,54.4,19,24,32,31.4,12.2,930,+18.6,5.5,828.6,7.2
told+recall,32,6,375,62.8,60.0,56.4,17,22,31,35.2,22.8,726,+12.2,4.8,853.1,6.3
told+recall,32,6,400,65.4,59.8,52.4,17,21,27,40.4,28.4,795,+11.1,7.8,830.9,6.2
told+recall,32,6,425,73.4,68.4,63.0,16,21,27,27.2,14.0,694,+15.2,10.7,969.8,5.3
told+recall,32,6,450,60.2,54.4,50.2,19,23,29,39.6,29.4,946,+20.0,11.2,765.7,6.8
told+recall,32,6,475,71.4,63.6,57.0,16,21,30,29.4,20.0,773,+17.8,11.2,897.1,6.6
told+recall,32,6,500,67.2,61.4,55.0,18,22,28,35.6,19.0,624,+12.0,6.6,865.7,6.2
told+recall,32,6,525,67.0,59.8,56.4,17,20,26,35.6,25.2,868,+16.8,8.4,869.9,5.4
told+recall,32,6,550,56.6,51.6,44.2,17,21,27,46.0,25.4,1007,+9.9,7.9,705.9,8.1
told+recall,32,6,575,70.6,62.4,57.2,17,20,26,33.4,20.6,966,+13.1,6.6,886.2,6.0
told+recall,32,6,599,63.6,57.8,50.0,17,21,28,43.0,36.2,726,+11.0,1.9,799.2,6.3
told+recall,32,7,25,5.8,3.4,1.8,51,66,91,86.0,22.4,587,-2.0,45.9,80.5,12.4
told+recall,32,7,50,4.2,3.0,2.8,41,52,61,85.6,18.2,446,+1.0,27.9,96.5,13.3
told+recall,32,7,75,18.6,18.4,16.8,31,39,52,68.6,17.6,857,+5.6,4.6,246.3,12.4
told+recall,32,7,100,52.6,48.4,45.6,26,33,42,38.8,7.6,764,+12.1,0.5,664.3,8.0
told+recall,32,7,125,76.6,56.8,53.0,21,26,35,33.2,17.6,1137,+21.0,9.6,823.1,6.1
told+recall,32,7,150,78.0,65.2,57.4,24,31,41,29.2,20.8,1030,+13.3,2.1,866.0,5.5
told+recall,32,7,175,69.6,61.2,54.4,18,21,27,35.6,22.4,890,+14.4,9.6,856.9,6.8
told+recall,32,7,200,73.8,70.2,57.6,17,21,27,34.0,22.8,1049,+10.3,12.2,912.5,6.0
told+recall,32,7,225,73.0,61.0,58.8,18,22,29,30.2,19.8,984,+20.6,6.5,894.6,5.8
told+recall,32,7,250,73.4,67.0,57.2,17,20,27,35.6,23.2,864,+12.2,10.3,912.3,5.7
told+recall,32,7,275,60.2,55.8,52.8,17,21,28,39.4,28.6,928,+16.1,5.2,800.5,6.3
told+recall,32,7,300,66.2,50.8,45.8,21,26,34,36.8,18.8,893,+15.3,15.2,736.4,8.0
told+recall,32,7,325,60.8,45.8,42.8,20,25,34,39.6,23.2,669,+16.2,4.8,699.6,8.0
told+recall,32,7,350,67.2,55.0,49.8,18,22,31,36.4,20.6,842,+17.3,8.9,799.8,7.0
told+recall,32,7,375,74.6,71.2,62.4,16,20,27,30.2,22.8,832,+14.3,4.6,970.1,5.5
told+recall,32,7,400,74.4,67.8,62.6,16,20,28,29.2,18.0,964,+14.5,4.9,960.8,5.5
told+recall,32,7,425,66.0,60.8,54.8,17,21,28,31.8,13.8,772,+12.5,8.5,861.5,7.2
told+recall,32,7,450,80.4,66.8,63.6,18,21,26,26.0,18.6,1085,+21.4,9.1,973.3,5.1
told+recall,32,7,475,74.2,66.0,60.0,21,25,34,28.8,17.4,829,+16.2,14.3,916.7,5.5
told+recall,32,7,500,75.4,69.2,57.8,17,20,26,31.0,22.2,629,+12.7,0.8,940.4,6.2
told+recall,32,7,525,74.4,66.8,55.6,16,19,25,36.0,24.2,777,+11.7,0.3,909.2,6.1
told+recall,32,7,550,79.8,69.0,60.0,18,21,26,29.6,19.2,838,+15.8,1.4,955.3,5.8
told+recall,32,7,575,71.4,64.4,54.6,18,21,29,32.2,13.8,506,+13.8,0.1,892.8,7.4
told+recall,32,7,599,73.2,69.6,59.4,18,23,32,24.0,12.2,559,+15.4,0.1,941.5,6.9
told+recall,32,8,25,0.0,0.0,0.0,0,0,0,90.6,16.4,746,-7.7,24.7,34.3,14.0
told+recall,32,8,50,0.0,0.0,0.0,0,0,0,83.0,5.8,197,-4.4,16.3,75.0,13.1
told+recall,32,8,75,0.2,0.2,0.0,0,0,0,86.4,5.8,463,-1.6,20.6,60.7,14.1
told+recall,32,8,100,24.0,19.0,17.6,25,33,47,71.2,21.8,648,+5.5,11.6,305.1,11.6
told+recall,32,8,125,27.4,26.4,24.8,23,28,37,70.0,40.8,802,+5.8,7.5,373.3,10.0
told+recall,32,8,150,34.8,29.2,27.2,22,28,37,61.8,16.6,737,+7.8,10.8,430.4,11.0
told+recall,32,8,175,44.6,39.2,29.2,20,26,32,59.8,31.4,880,+3.7,14.0,505.7,10.0
told+recall,32,8,200,44.0,39.8,37.6,23,28,39,54.2,14.4,705,+4.9,7.2,572.6,8.7
told+recall,32,8,225,46.2,40.4,36.6,21,27,37,52.2,19.8,780,+4.9,7.7,573.0,9.1
told+recall,32,8,250,57.4,49.6,41.0,18,22,31,43.6,26.8,614,+8.5,12.8,682.0,8.5
told+recall,32,8,275,52.4,48.8,45.0,20,25,33,39.4,12.2,576,+14.4,9.6,709.5,8.3
told+recall,32,8,300,51.0,45.6,42.6,20,24,30,47.2,18.4,541,+9.3,9.4,674.7,8.7
told+recall,32,8,325,56.8,51.8,46.2,18,21,31,42.2,23.0,555,+9.0,7.2,741.1,8.1
told+recall,32,8,350,45.0,39.4,36.8,19,23,33,54.8,37.4,737,+13.0,8.7,588.9,8.0
told+recall,32,8,375,53.6,46.2,39.2,19,24,33,51.4,25.6,689,+9.2,3.7,645.7,8.4
told+recall,32,8,400,63.4,58.4,52.6,19,23,31,36.2,17.8,638,+16.3,7.5,826.0,7.6
told+recall,32,8,425,58.2,51.0,45.2,18,21,30,46.4,25.0,645,+11.8,4.5,731.6,7.5
told+recall,32,8,450,61.8,57.2,51.6,17,20,26,40.8,23.2,623,+13.0,3.0,820.1,6.9
told+recall,32,8,475,65.2,59.6,56.4,18,22,27,37.4,21.4,666,+15.0,6.1,869.1,6.0
told+recall,32,8,500,65.8,47.4,44.6,19,24,33,41.2,25.6,771,+14.7,8.3,721.9,7.8
told+recall,32,8,525,40.4,34.2,29.6,22,28,37,59.8,46.0,1051,+5.5,2.3,463.9,9.4
told+recall,32,8,550,61.2,49.6,41.4,19,22,29,44.8,28.6,929,+9.7,9.3,685.8,8.2
told+recall,32,8,575,50.8,37.2,28.4,16,20,27,62.2,46.8,1040,+4.2,9.5,509.1,9.5
told+recall,32,8,599,48.0,35.4,32.6,22,27,38,53.6,34.6,1145,+14.3,4.5,523.4,8.7
told+recall+journal,32,1,25,0.0,0.0,0.0,0,0,0,94.2,16.6,547,-0.5,50.6,43.7,13.2
told+recall+journal,32,1,50,0.0,0.0,0.0,0,0,0,83.4,6.8,340,-2.8,43.4,70.9,14.0
told+recall+journal,32,1,75,7.0,1.2,1.0,42,80,93,79.6,17.2,661,-0.0,36.1,93.3,14.3
told+recall+journal,32,1,100,13.6,9.2,7.0,38,53,74,73.0,18.8,607,+1.6,38.8,168.5,14.1
told+recall+journal,32,1,125,16.8,11.2,9.6,36,45,60,69.8,20.6,654,-1.7,27.5,212.3,12.9
told+recall+journal,32,1,150,20.4,16.0,14.4,31,45,68,71.0,26.4,743,+1.3,25.2,259.3,12.0
told+recall+journal,32,1,175,28.4,18.8,17.8,30,45,74,66.4,30.0,684,-3.0,24.4,316.9,12.4
told+recall+journal,32,1,200,30.6,19.4,13.8,28,37,59,70.2,28.2,773,-5.9,21.8,296.9,12.0
told+recall+journal,32,1,225,24.8,17.6,14.8,27,36,56,69.4,28.8,795,-4.7,14.4,284.1,12.1
told+recall+journal,32,1,250,30.8,19.2,16.8,28,57,84,65.4,26.4,691,-4.0,5.0,323.7,12.2
told+recall+journal,32,1,275,16.8,11.2,9.4,28,37,57,74.6,32.8,905,-5.0,8.7,205.2,12.0
told+recall+journal,32,1,300,29.6,23.2,20.8,33,48,77,60.6,23.6,687,-4.3,6.1,358.2,11.3
told+recall+journal,32,1,325,27.0,19.6,16.4,23,32,42,70.4,34.8,670,-3.8,10.7,308.7,12.0
told+recall+journal,32,1,350,33.8,27.8,25.0,21,27,40,65.4,37.0,742,+5.9,7.0,414.4,10.6
told+recall+journal,32,1,375,34.8,26.6,24.4,20,26,34,60.8,34.4,829,+7.7,11.4,417.0,10.6
told+recall+journal,32,1,400,30.8,26.4,25.2,22,28,35,66.0,37.8,887,+15.4,13.5,405.4,10.0
told+recall+journal,32,1,425,38.0,35.2,31.4,21,25,34,52.4,23.0,652,+10.3,14.4,510.5,10.3
told+recall+journal,32,1,450,42.8,39.8,36.0,20,24,30,56.4,32.8,765,+11.4,4.3,573.9,8.7
told+recall+journal,32,1,475,43.4,39.2,33.4,20,25,36,56.0,34.8,1016,+8.1,7.4,534.0,8.6
told+recall+journal,32,1,500,37.6,33.4,29.0,21,26,32,60.2,38.8,909,+7.4,1.5,470.3,9.5
told+recall+journal,32,1,525,45.0,35.0,32.2,21,26,34,51.8,26.6,800,+11.1,1.5,525.7,9.4
told+recall+journal,32,1,550,39.4,32.6,29.8,21,25,32,57.8,34.8,730,+5.9,1.2,480.6,9.5
told+recall+journal,32,1,575,51.4,43.2,39.0,20,23,30,46.6,21.0,656,+10.5,0.7,631.2,8.9
told+recall+journal,32,1,599,40.6,34.8,33.0,21,24,30,55.4,31.8,791,+13.6,1.4,528.6,9.4
told+recall+journal,32,2,25,0.0,0.0,0.0,0,0,0,91.8,15.0,666,-0.5,34.5,39.6,13.7
told+recall+journal,32,2,50,7.8,7.0,6.6,38,47,67,83.8,22.4,649,+3.0,10.6,131.7,12.7
told+recall+journal,32,2,75,9.2,2.4,1.8,34,49,77,83.8,43.6,1299,+4.0,6.3,57.6,13.2
told+recall+journal,32,2,100,27.4,24.0,20.6,32,43,56,64.2,30.2,1168,+16.6,0.8,320.5,10.4
told+recall+journal,32,2,125,23.2,21.0,17.4,23,28,35,68.2,35.6,993,+9.7,15.8,298.2,10.8
told+recall+journal,32,2,150,40.8,37.0,33.8,23,31,43,52.0,18.8,794,+10.1,13.6,520.0,10.0
told+recall+journal,32,2,175,38.4,32.2,26.4,20,25,34,60.4,26.8,1841,+6.3,8.8,402.5,10.0
told+recall+journal,32,2,200,53.4,44.6,35.6,17,21,29,56.6,40.0,1173,+8.0,4.2,589.4,8.2
told+recall+journal,32,2,225,47.4,38.0,31.2,17,21,25,60.2,48.0,1050,+8.7,4.3,523.3,9.1
told+recall+journal,32,2,250,60.6,44.8,41.8,18,22,29,47.8,30.4,1300,+16.1,5.5,665.6,7.6
told+recall+journal,32,2,275,48.2,41.6,33.2,18,21,26,58.6,45.0,1053,+7.1,5.6,557.7,8.5
told+recall+journal,32,2,300,61.0,55.4,49.8,18,21,29,39.0,23.4,718,+14.8,0.8,788.5,7.1
told+recall+journal,32,2,325,57.0,50.2,45.2,17,21,27,44.4,27.8,912,+11.9,2.1,714.7,7.4
told+recall+journal,32,2,350,63.6,55.0,53.2,18,22,27,36.8,24.2,869,+19.3,2.1,823.5,6.0
told+recall+journal,32,2,375,64.4,58.2,52.0,19,21,26,38.8,28.8,1035,+15.1,1.1,810.1,5.6
told+recall+journal,32,2,400,47.2,42.4,38.4,19,23,30,51.0,37.6,1006,+18.1,3.1,606.3,8.4
told+recall+journal,32,2,425,62.6,54.8,45.4,16,20,27,47.6,32.8,929,+7.8,5.4,743.6,7.6
told+recall+journal,32,2,450,57.4,48.4,40.2,19,22,29,50.2,31.4,910,+5.8,2.4,661.8,8.4
told+recall+journal,32,2,475,60.6,56.8,52.2,18,21,29,38.2,19.0,759,+13.9,2.6,811.4,6.4
told+recall+journal,32,2,500,56.8,49.6,46.2,19,23,32,42.8,26.6,936,+18.8,7.0,717.7,7.8
told+recall+journal,32,2,525,58.4,54.0,48.8,17,21,29,43.2,21.6,738,+8.3,5.6,766.6,7.3
told+recall+journal,32,2,550,58.2,54.2,47.4,18,22,29,43.0,24.8,887,+9.0,7.5,745.8,6.9
told+recall+journal,32,2,575,46.6,42.0,37.0,19,22,28,56.2,38.6,777,+7.6,7.1,601.6,7.8
told+recall+journal,32,2,599,58.2,53.4,47.8,18,22,30,42.0,23.2,729,+10.5,7.5,753.8,7.3
told+recall+journal,32,3,25,0.0,0.0,0.0,0,0,0,90.4,13.0,317,-0.8,17.5,63.5,14.6
told+recall+journal,32,3,50,0.0,0.0,0.0,0,0,0,80.2,7.8,163,-2.5,22.3,79.9,13.9
told+recall+journal,32,3,75,0.0,0.0,0.0,0,0,0,73.0,3.2,148,-5.2,25.1,85.5,13.4
told+recall+journal,32,3,100,0.0,0.0,0.0,0,0,0,75.6,2.4,149,-5.9,24.9,90.9,13.8
told+recall+journal,32,3,125,0.0,0.0,0.0,0,0,0,73.4,4.0,198,-11.3,33.4,100.7,14.1
told+recall+journal,32,3,150,0.0,0.0,0.0,0,0,0,71.0,1.8,128,-9.9,27.5,94.2,13.8
told+recall+journal,32,3,175,0.0,0.0,0.0,0,0,0,70.2,5.4,197,-10.6,28.1,96.8,13.6
told+recall+journal,32,3,200,0.0,0.0,0.0,0,0,0,71.4,6.6,265,-13.0,25.2,97.4,14.2
told+recall+journal,32,3,225,0.0,0.0,0.0,0,0,0,77.6,7.6,201,-7.3,22.0,91.6,14.2
told+recall+journal,32,3,250,6.4,0.2,0.0,0,0,0,77.8,19.6,530,-5.9,26.6,85.0,13.4
told+recall+journal,32,3,275,17.8,1.0,0.0,0,0,0,67.6,33.6,636,-4.6,25.2,113.7,11.8
told+recall+journal,32,3,300,30.2,1.8,0.0,0,0,0,50.8,12.0,488,-5.5,23.0,154.4,10.3
told+recall+journal,32,3,325,17.4,3.0,0.2,22,22,22,68.2,22.0,750,-7.3,25.8,120.8,12.0
told+recall+journal,32,3,350,22.2,11.0,8.2,34,51,71,73.0,29.4,819,-3.8,26.5,192.1,12.2
told+recall+journal,32,3,375,29.0,21.4,20.8,25,33,51,70.0,40.8,824,+8.4,16.9,334.1,10.9
told+recall+journal,32,3,400,31.2,28.8,27.8,24,31,45,63.2,42.2,800,+4.7,11.8,414.8,10.2
told+recall+journal,32,3,425,34.8,28.6,28.2,22,29,40,57.8,26.4,760,+7.4,14.1,448.6,10.6
told+recall+journal,32,3,450,39.8,35.4,33.6,20,27,37,55.6,24.4,867,+6.2,8.7,516.7,10.3
told+recall+journal,32,3,475,30.0,24.2,22.4,19,24,34,72.2,44.4,951,+4.4,7.6,352.6,10.9
told+recall+journal,32,3,500,38.6,33.6,31.4,21,25,34,59.4,35.2,869,+11.6,8.8,494.5,9.9
told+recall+journal,32,3,525,62.4,51.6,48.0,19,24,33,39.8,13.6,957,+16.5,8.2,750.6,8.0
told+recall+journal,32,3,550,51.8,48.4,44.8,18,22,28,47.6,29.8,784,+9.2,2.6,686.1,8.1
told+recall+journal,32,3,575,51.2,38.4,33.6,19,23,32,54.2,30.2,881,+7.6,6.4,570.9,9.4
told+recall+journal,32,3,599,64.6,57.4,51.8,17,21,29,31.8,18.0,890,+17.3,7.0,818.4,7.6
told+recall+journal,32,4,25,0.0,0.0,0.0,0,0,0,96.0,20.0,503,-0.2,33.9,51.7,14.2
told+recall+journal,32,4,50,0.4,0.0,0.0,0,0,0,81.2,12.0,278,-1.2,54.6,81.4,13.6
told+recall+journal,32,4,75,0.2,0.0,0.0,0,0,0,77.4,4.6,278,-4.1,42.3,79.9,14.1
told+recall+journal,32,4,100,8.2,3.6,3.4,56,72,90,79.8,15.0,532,+2.8,29.1,120.0,13.2
told+recall+journal,32,4,125,13.2,10.6,10.4,30,37,51,74.0,15.0,525,+4.3,24.5,202.1,13.6
told+recall+journal,32,4,150,26.0,21.2,18.4,24,31,41,71.0,26.2,811,+6.9,24.0,312.4,11.3
told+recall+journal,32,4,175,31.0,23.0,21.2,23,28,38,69.2,41.2,946,+4.1,20.2,348.8,10.7
told+recall+journal,32,4,200,41.4,32.8,27.8,18,23,30,64.4,41.8,999,+5.6,20.1,471.3,10.0
told+recall+journal,32,4,225,34.2,29.0,24.8,19,23,31,66.2,47.0,934,+4.6,16.5,404.4,10.0
told+recall+journal,32,4,250,49.2,41.4,35.8,20,24,31,53.2,27.0,856,+7.9,20.1,588.8,8.8
told+recall+journal,32,4,275,44.0,38.4,35.6,19,22,30,57.6,33.4,848,+10.9,20.9,568.0,8.9
told+recall+journal,32,4,300,57.8,46.0,43.0,20,24,32,48.4,31.2,1186,+16.5,21.2,675.1,6.9
told+recall+journal,32,4,325,59.2,51.8,45.2,19,24,29,46.0,25.0,839,+12.6,13.1,723.5,7.7
told+recall+journal,32,4,350,61.0,55.2,51.8,18,21,29,40.0,19.4,776,+14.3,17.3,803.4,7.2
told+recall+journal,32,4,375,50.2,40.2,35.8,17,22,29,55.0,39.2,1085,+10.7,11.0,583.6,8.1
told+recall+journal,32,4,400,62.6,53.2,45.4,17,21,27,44.4,27.8,889,+10.1,16.4,742.0,7.2
told+recall+journal,32,4,425,39.4,35.0,30.2,17,21,27,64.4,57.8,935,+9.8,12.4,473.8,8.8
told+recall+journal,32,4,450,51.6,44.4,42.0,19,22,29,49.4,33.0,887,+16.0,17.1,662.4,7.7
told+recall+journal,32,4,475,65.2,57.6,54.2,19,23,31,36.2,20.4,835,+18.4,18.9,834.7,6.1
told+recall+journal,32,4,500,56.2,44.4,41.6,20,24,31,46.0,30.2,1189,+17.1,13.1,654.6,7.5
told+recall+journal,32,4,525,58.6,51.2,47.4,20,23,31,40.0,23.4,658,+10.1,5.9,747.7,7.6
told+recall+journal,32,4,550,51.8,44.4,41.6,19,22,27,48.0,35.2,1080,+15.4,9.6,647.3,8.2
told+recall+journal,32,4,575,57.0,50.0,43.8,16,20,26,46.6,32.4,1004,+11.4,11.8,705.2,7.6
told+recall+journal,32,4,599,57.4,43.6,40.4,18,22,29,50.0,38.4,1137,+13.3,10.4,641.8,7.5
told+recall+journal,32,5,25,0.0,0.0,0.0,0,0,0,94.4,30.2,539,-0.2,57.4,40.0,14.2
told+recall+journal,32,5,50,1.4,1.2,1.2,43,56,98,88.8,28.6,613,-0.3,43.7,52.6,14.6
told+recall+journal,32,5,75,13.0,9.2,8.4,28,37,66,80.0,34.8,678,+0.7,37.8,171.1,12.7
told+recall+journal,32,5,100,14.6,13.4,10.8,28,37,54,76.8,25.4,669,+3.2,24.9,195.0,13.7
told+recall+journal,32,5,125,36.2,31.4,23.8,21,25,37,63.8,32.6,1066,+8.7,22.3,408.2,10.0
told+recall+journal,32,5,150,40.4,30.8,22.8,20,28,41,62.2,32.2,1111,+8.1,16.9,400.5,10.8
told+recall+journal,32,5,175,33.8,28.4,24.6,21,28,40,63.2,35.8,790,+7.6,18.7,404.6,10.8
told+recall+journal,32,5,200,41.0,30.4,26.4,19,25,31,61.6,29.0,594,+3.5,12.7,466.7,10.6
told+recall+journal,32,5,225,48.0,41.2,35.4,20,28,39,47.8,20.2,704,+7.5,3.0,575.2,9.9
told+recall+journal,32,5,250,51.8,44.0,37.2,18,22,29,52.4,32.0,741,+9.2,8.9,615.9,9.2
told+recall+journal,32,5,275,58.0,48.6,42.6,19,23,32,45.2,26.2,845,+14.3,1.8,691.0,7.9
told+recall+journal,32,5,300,53.4,44.2,36.4,19,23,30,54.2,38.0,944,+8.3,2.3,606.5,8.4
told+recall+journal,32,5,325,47.2,43.0,36.8,17,22,33,51.2,26.8,742,+7.9,3.4,601.8,9.0
told+recall+journal,32,5,350,56.8,46.0,39.8,17,22,29,48.2,28.0,827,+9.0,4.8,658.8,8.3
told+recall+journal,32,5,375,52.2,46.8,43.4,18,24,33,48.8,31.4,841,+7.8,2.7,679.3,7.2
told+recall+journal,32,5,400,52.2,46.2,44.0,19,23,31,45.8,21.4,627,+10.6,3.4,696.0,8.3
told+recall+journal,32,5,425,50.0,44.8,43.6,19,23,29,47.6,26.4,702,+11.3,4.3,675.4,7.5
told+recall+journal,32,5,450,58.0,55.0,50.4,18,22,28,40.4,15.8,668,+8.8,3.2,786.9,6.8
told+recall+journal,32,5,475,59.8,50.4,48.8,19,23,30,41.0,17.0,978,+15.5,7.9,751.9,6.9
told+recall+journal,32,5,500,47.0,43.6,42.6,19,24,32,50.4,23.0,642,+8.5,5.3,652.0,8.2
told+recall+journal,32,5,525,48.2,45.8,42.6,19,24,34,50.4,30.6,857,+7.9,4.6,651.7,7.5
told+recall+journal,32,5,550,46.0,42.8,36.0,19,24,33,55.6,33.2,906,+3.3,4.9,572.3,7.9
told+recall+journal,32,5,575,45.8,39.4,35.8,18,21,29,52.6,37.8,663,+10.8,1.4,587.1,9.0
told+recall+journal,32,5,599,63.0,55.8,52.4,17,21,29,39.4,24.8,750,+14.4,1.9,822.0,6.3
told+recall+journal,32,6,25,0.0,0.0,0.0,0,0,0,89.0,4.8,777,-4.1,32.2,19.2,14.5
told+recall+journal,32,6,50,0.0,0.0,0.0,0,0,0,87.4,18.2,390,-2.6,34.9,66.9,14.2
told+recall+journal,32,6,75,12.8,11.8,11.6,41,54,80,74.2,18.6,420,+4.1,23.5,204.6,13.1
told+recall+journal,32,6,100,16.0,10.4,8.6,25,31,42,78.8,30.8,735,+2.6,18.6,192.5,12.8
told+recall+journal,32,6,125,25.6,21.4,16.0,24,32,47,72.4,39.4,781,+1.9,8.3,289.9,11.7
told+recall+journal,32,6,150,34.2,26.6,18.4,19,22,28,73.2,45.0,900,+1.0,4.1,354.1,10.5
told+recall+journal,32,6,175,40.8,32.0,27.4,20,25,33,59.6,32.0,845,+10.6,7.4,466.3,10.1
told+recall+journal,32,6,200,42.4,38.4,31.8,20,26,36,57.4,24.8,711,+5.5,3.0,523.7,9.4
told+recall+journal,32,6,225,31.0,26.2,24.2,22,29,38,64.8,37.6,784,+8.0,10.8,394.4,10.4
told+recall+journal,32,6,250,40.0,35.0,30.8,19,24,33,60.6,32.4,978,+9.2,3.0,496.5,8.9
told+recall+journal,32,6,275,45.6,33.0,26.0,19,23,31,62.2,30.8,859,+4.3,4.5,464.9,10.2
told+recall+journal,32,6,300,37.0,29.8,22.8,18,23,34,66.2,30.2,874,+4.9,5.2,399.4,10.3
told+recall+journal,32,6,325,41.8,33.0,27.6,17,21,28,62.6,38.6,941,+6.9,1.6,475.3,9.7
told+recall+journal,32,6,350,41.2,35.4,31.2,20,27,41,56.4,30.2,823,+8.8,2.1,501.5,9.5
told+recall+journal,32,6,375,39.0,34.4,24.6,18,24,32,61.6,34.8,834,+5.1,2.1,443.8,10.9
told+recall+journal,32,6,400,45.4,37.2,32.6,20,25,34,53.8,19.4,745,+9.3,0.2,536.2,10.1
told+recall+journal,32,6,425,44.4,39.0,34.8,20,27,38,52.2,25.2,781,+7.3,3.1,551.5,8.8
told+recall+journal,32,6,450,51.6,45.4,37.2,19,23,29,53.8,30.2,779,+6.7,2.0,618.3,8.8
told+recall+journal,32,6,475,44.4,36.2,31.2,18,23,30,55.8,31.0,801,+11.4,1.9,527.0,9.2
told+recall+journal,32,6,500,29.8,25.4,23.4,19,23,30,65.8,34.6,692,+7.0,0.8,386.9,11.2
told+recall+journal,32,6,525,44.4,38.8,33.2,17,22,30,57.6,35.6,901,+9.9,2.6,551.4,9.4
told+recall+journal,32,6,550,45.4,40.0,32.4,18,22,28,56.0,24.8,803,+10.6,2.0,550.3,9.3
told+recall+journal,32,6,575,42.6,39.2,35.0,21,26,37,49.6,15.4,559,+5.7,0.4,560.6,9.4
told+recall+journal,32,6,599,48.4,38.8,28.0,17,21,30,61.2,37.0,1004,+5.8,0.4,501.9,9.8
told+recall+journal,32,7,25,0.0,0.0,0.0,0,0,0,90.4,7.6,640,-0.6,69.3,45.9,13.6
told+recall+journal,32,7,50,0.0,0.0,0.0,0,0,0,83.2,11.8,287,-1.3,61.4,77.7,13.6
told+recall+journal,32,7,75,8.2,1.0,0.8,40,47,52,81.4,22.0,742,-1.6,23.5,99.7,13.7
told+recall+journal,32,7,100,12.2,8.0,4.8,45,59,83,78.0,16.0,749,-0.1,21.3,149.4,13.4
told+recall+journal,32,7,125,16.6,9.6,5.6,29,36,58,78.6,31.2,916,-1.4,20.2,162.7,12.7
told+recall+journal,32,7,150,21.8,15.8,12.0,22,32,58,77.8,42.0,980,+4.1,27.5,233.7,12.4
told+recall+journal,32,7,175,32.2,23.6,18.0,21,28,37,71.6,40.0,795,+3.0,21.8,335.7,11.8
told+recall+journal,32,7,200,40.2,33.4,30.2,19,25,36,59.6,36.8,800,+5.0,13.1,488.5,9.8
told+recall+journal,32,7,225,38.8,29.8,27.2,20,28,40,60.6,23.8,743,+6.1,13.9,453.5,10.4
told+recall+journal,32,7,250,37.2,33.0,29.2,17,22,31,62.4,32.4,659,+6.2,8.6,480.8,10.4
told+recall+journal,32,7,275,42.2,35.0,32.4,17,22,33,60.2,30.8,699,+8.1,7.7,533.2,9.4
told+recall+journal,32,7,300,42.0,37.8,35.0,19,23,31,53.8,34.2,797,+10.9,2.7,560.7,9.0
told+recall+journal,32,7,325,39.0,36.0,30.4,18,23,33,58.0,34.0,805,+6.8,3.7,503.6,10.2
told+recall+journal,32,7,350,48.6,44.0,40.0,20,26,40,52.0,28.6,801,+9.4,4.0,619.1,8.2
told+recall+journal,32,7,375,44.4,35.0,33.8,21,26,34,56.6,32.8,887,+14.9,2.8,536.4,8.4
told+recall+journal,32,7,400,51.4,43.0,39.6,18,22,31,51.8,23.6,668,+11.6,2.2,639.3,8.2
told+recall+journal,32,7,425,53.6,47.4,39.6,18,23,30,51.6,29.0,692,+6.4,2.8,652.6,8.4
told+recall+journal,32,7,450,51.4,39.8,36.8,20,25,35,53.0,24.6,750,+9.3,2.5,591.2,8.6
told+recall+journal,32,7,475,53.4,45.0,40.0,17,22,32,50.8,32.6,740,+8.0,1.0,649.7,8.0
told+recall+journal,32,7,500,41.6,34.8,32.2,20,25,34,57.8,26.6,742,+5.4,2.0,515.3,9.8
